slug,locale,seed_ordinal,score,asset_row_hash,approval_status
bioinformatics-technicians,zh-CN,105,8,51e7e07344c390784415c74bb43845aa69a89b9c1f0d1dfb3a9ee9d25a988152,approve
bioinformatics-technicians,en,105,8,0dc8c2c2ef8ff36ff06f5e846b83fdf637581b53c69c644696b44ea4f200b9d2,approve
biological-science-teachers-postsecondary,zh-CN,106,5,4e395510108f8284c80c17f3a99c3a4e9d250f519a672bafd539a7d913bd22d9,approve
biological-science-teachers-postsecondary,en,106,5,ffe43ce8b3ba5ce5043cbbac629453c5621448b182e753643eab92cc27e5f1b0,approve
biological-technicians,zh-CN,107,5,9b17ca010a2b7f3577c8b3d118dc4d36f8c22a6ed09b185d9511a23a7e000039,approve
biological-technicians,en,107,5,677fb1900c2529b0abfc779846a34e5e20f431586d1f1603dab31e66a771184d,approve
biologists,zh-CN,108,5,7c209733ff71804c90eeb9ad950dbff7f51d75f50357aeb28a9acfe1418ffb15,approve
biologists,en,108,5,dfccc56c923115dcb8a44644d36311f650218442cc6c2974f3861af840a0073b,approve
biomass-plant-technicians,zh-CN,109,5,41213b20358423d5f0c59a8d890b8baef2195ac714eb46506c1500208971daae,approve
biomass-plant-technicians,en,109,5,cd9130b2b81ebb6df7741361b10bef0ed11bb53667731f6efd38f12f0f05c463,approve
biomass-power-plant-managers,zh-CN,110,5,48044d77c1bd5c9aed0053254d385e9eb542fca34236f4633a8b14aeba313882,approve
biomass-power-plant-managers,en,110,5,056c667114bdb6e7142aeb889a16715810296071724bebe39111c16ac318fe4f,approve
biostatisticians,zh-CN,111,8,b4487d5f7d199a3c6c3a74df7465ea29482e8630fe845bb88a304fb06292a6df,approve
biostatisticians,en,111,8,d1acb06fbb0b449c16e6c24ed8752535ff82939194fa1df7309ea39b27b47513,approve
blockchain-engineers,zh-CN,112,8,65033e68fdf5c0af9ea52fcfaa48a0a715db944dc919b75824345015c975a147,approve
blockchain-engineers,en,112,8,b99395dc19d91b94a77bae196927daf152fa35ee0494112c4b8f9fcbcd049b3e,approve
boilermakers,zh-CN,113,3,d6e84d448cb5364c7db44e2f36f359660f4fb67f24e1faa7f754a0b58440ddef,approve
boilermakers,en,113,3,042b27ba2f1ca9fc48bbeb1c1d23d8c6b0a24e6b64de1a1bce7406eff642417a,approve
bookkeeping-accounting-and-auditing-clerks,zh-CN,114,7,e1d52895815f07100af2d0ba1c7eb8044ba6bbf19ff6881da63e493c598bfc8e,approve
bookkeeping-accounting-and-auditing-clerks,en,114,7,3d5f086ac527a114da14f034b2f85c688c426add733522ca97efbb501113a095,approve
brickmasons-and-blockmasons,zh-CN,115,3,39e43a9d389a4c67886f23ecae4ab3b1f04f52d25eefa01915f1019b261cf8e6,approve
brickmasons-and-blockmasons,en,115,3,4e4c84481514dedcc98a95468d1de26a27409478ed708238243f485715151d01,approve
bridge-and-lock-tenders,zh-CN,116,4,ed4bbc3c31f1467ccc53da475ea64cb2e1ae6010bc6e61c5b732d653e28f2232,approve
bridge-and-lock-tenders,en,116,4,d46c1433a8c5a0002ff26a0b1d03943dccf169fbe6796d0a8ee7e728245346ae,approve
broadcast-announcers-and-radio-disc-jockeys,zh-CN,117,6,c3a95af0d19fc733e6d1ba20be7891b9eb1099fcc0fb8d8beaa4bc7a4362b5c2,approve
broadcast-announcers-and-radio-disc-jockeys,en,117,6,0a02ea9788f0e112381e28b736533977de1c7e8ab595b984036d68ea2901dc7d,approve
broadcast-technicians,zh-CN,118,6,4a43a10329c8653329c6dabe68016686a57f42ab7d7bebcba6054d982a1f0be7,approve
broadcast-technicians,en,118,6,943b7626e64f69faa305f8a00c7c22267923820bad5f6f450a5c00b0d73e468c,approve
broadcast-and-sound-engineering-technicians,zh-CN,119,6,dca44ade3618a32cd315117ef63f26f9e8c8d40bb2cb6c4b5bc5feeadb2b927c,approve
broadcast-and-sound-engineering-technicians,en,119,6,4f6e7742cb43023c2ea57a1f1fa9194c029e9f61ed1dea3266d3b4fbe29d600d,approve
brokerage-clerks,zh-CN,120,7,64864b1846b9abe829da7a5795d1c0aaa85885f16e842fcf77a35209724e4e98,approve
brokerage-clerks,en,120,7,99d4ffaab328fe957af9b943132e13a2f63282bbf884d65c23b75e6132f9a6f9,approve
brownfield-redevelopment-specialists-and-site-managers,zh-CN,121,5,a24a8a2f339e60de1888b000639bdce95dc499f83c668b0cedeca101ae82a547,approve
brownfield-redevelopment-specialists-and-site-managers,en,121,5,f18eae89c6c9e8404b603fe9816b15c37aff6f3a56a46ddbd2ab1ae050487414,approve
budget-analysts,zh-CN,122,7,f4c782316674ba483237384ac86834e25b8ab75189bf6ad7132771e07cbb4bee,approve
budget-analysts,en,122,7,7094e0bc17021e42d60934ea20d3c49ba0b09a46006640c24d4167f8d6e6b02a,approve
bus-and-truck-mechanics-and-diesel-engine-specialists,zh-CN,123,4,05b988bc7bb79559799b26c8c414134ecce22de6c43ffc283e4baf5a64b3357f,approve
bus-and-truck-mechanics-and-diesel-engine-specialists,en,123,4,67a61d62dae793a52f6b7418f7158d83d4dd6d4aa438815cc82b320b6a25a265,approve
bus-drivers,zh-CN,124,4,1bf64b7fe966e6cba53a60d2afab5080082a8e1b7a3ae9e57b72f8f2837e2120,approve
bus-drivers,en,124,4,944909390d1f76a4f92b83164b51a1573a93fc524174b1fb41eaa84ab1bb6cf5,approve
bus-drivers-school,zh-CN,125,4,90a5b908a9e3002aaaf6939b1cd8bfe8a894d54feb3c50d95ae56c97e869372d,approve
bus-drivers-school,en,125,4,4db9d3af234ad0e84453639f284df4e27d993957d895d744d1dc0e55f2940a2a,approve
bus-drivers-transit-and-intercity,zh-CN,126,4,15e7e9cff404b44e398338480f4ac69e930891f09470898dcd2e807aaea7e1ce,approve
bus-drivers-transit-and-intercity,en,126,4,74f45f17e95212b92df5c8031f43ac104b4a77d099c8cce21fbf66d2945b1f97,approve
business-continuity-planners,zh-CN,127,8,e7fa3445a64b3545b9cd427d5c7bead962eca9fd93febe84013d76874e52681d,approve
business-continuity-planners,en,127,8,8350917d971351fc721000b19a1ab8bbe7f0fa66737bf43dac01252e72b7e5cb,approve
business-intelligence-analysts,zh-CN,128,8,617a514f961b384d4f4ebe794b21a389daac914ccf2b6602a88ea3fb5f3f4053,approve
business-intelligence-analysts,en,128,8,0fa78d37dd85103decbb8d3da6e58ced24dba733301161adb928f53013b93be7,approve
business-teachers-postsecondary,zh-CN,129,5,c0867484e33a59de942e780145bc89c12387a1d10772be220ef0433d8bb567ce,approve
business-teachers-postsecondary,en,129,5,abb2759746a43ea3988ae4687c02649b305e5e49b3d3799f39dfd7e36ddbdce5,approve
butchers-and-meat-cutters,zh-CN,130,3,fab726ed523f62169958da5b8b5df23b62bbd46777b4b807410f1d07d6048878,approve
butchers-and-meat-cutters,en,130,3,a0c9658d3d95ca59b221e2f365c174b815057cbd33e0501ba395f981de39f664,approve
buyers-and-purchasing-agents-farm-products,zh-CN,131,6,a1ccf2ef8c0b53eb1a14726640ced2eeacf122f7e6ea36571e671b9fe211450f,approve
buyers-and-purchasing-agents-farm-products,en,131,6,f0cfa9cc9c84bb01e4fccecb5c42bf168b71b521fc1de57d8438ad8601213afc,approve
cabinetmakers-and-bench-carpenters,zh-CN,132,3,ba42a2596bcb772da5b3f5b0ef556ee617ea8cdf3621ae32b79a26bb7a0e9ccc,approve
cabinetmakers-and-bench-carpenters,en,132,3,f983cb8da700c1a62e2dfcf1677c218c8460242703b593bb1f3dfc92286e7d82,approve
calibration-technologists-and-technicians,zh-CN,133,5,7ca8ad74a1e11f414b6435b765eaf8c887820da4519bfcc2c1475317570d2a09,approve
calibration-technologists-and-technicians,en,133,5,6b2a2c16d2b603bd60787536d8105c476a1c3635a9b7422dce17d1a7dcbe6b67,approve
camera-and-photographic-equipment-repairers,zh-CN,134,5,b804895ebe71dff44438b1767c5bf0e3229932e4d604544b96b86665f3b8f042,approve
camera-and-photographic-equipment-repairers,en,134,5,d425afd287f12d4de46b303d682d21547045f557860bee9d7578da7b96cdb8c5,approve
camera-operators-television-video-and-film,zh-CN,135,6,498dedf4a6ea7f0187c8da7a23b56b96ab678b131b53d8478a434eab9c822ed7,approve
camera-operators-television-video-and-film,en,135,6,5ff955993db2afce8c4e8c70bc1e96af9b6ac7958dc267b46587e9bf903c1a9a,approve
captains-mates-and-pilots-of-water-vessels,zh-CN,136,4,ca9ee765af163d3fadab54717b840102364e307cbf2fbef5e70416160a18b256,approve
captains-mates-and-pilots-of-water-vessels,en,136,4,666de64bbf46c7219ce6849d0685688f697b403221e115cb941aec5d70bcbbed,approve
cardiovascular-technologists-and-technicians,zh-CN,137,5,e11e6e4c7727db0bea8e8d5151d496085510ff7433f718cd1daa7c8ec08648b9,approve
cardiovascular-technologists-and-technicians,en,137,5,c2c0b202b9c134296f5f9d6be6f79925e1646dfbf91f4f472cb7b6731e23b362,approve
career-and-technical-education-teachers,zh-CN,138,5,64b9f0e64319e1ce1a945f1a60ab79e5b569b15c87d2d0e7d68ef3b4c017db64,approve
career-and-technical-education-teachers,en,138,5,f40a740ea154b96c72541b5b4bfab7f5cd149faab174e609aea6367a4355ba7b,approve
career-technical-education-teachers-middle-school,zh-CN,139,5,12ac960facab79e9e96724999d0472085678c0fdcfdad28d76d78b7337c6fc54,approve
career-technical-education-teachers-middle-school,en,139,5,0f15a7cb36bacbdc14122bbad4b6e039aba21ce6d4b4f3ae37197d0ee38fab90,approve
career-technical-education-teachers-postsecondary,zh-CN,140,5,d38a379f2f42f22ecdffe15fe247efdc5c11c32aa13d9cab3260507eccf1eb3a,approve
career-technical-education-teachers-postsecondary,en,140,5,8d37e6cf5f8569a896bd2d125031b27c8d26126f32d94b31b41863c861e36ab6,approve
career-technical-education-teachers-secondary-school,zh-CN,141,5,050a830b1d539695147e758b9106038bb2500f854ecca9453f668a148dfb8d85,approve
career-technical-education-teachers-secondary-school,en,141,5,f604fdd34f416b75e25b502a62aba2c05d561cfc7d4f91c2297c60521c90c3b1,approve
cargo-and-freight-agents,zh-CN,142,6,0be62da1bfe24d4070aee49c46413f6aaa636de00bcb9d91ef457c18890119c6,approve
cargo-and-freight-agents,en,142,6,2b8632ef142c8287907d475dc12bf06cf335331808b219cd96b739d5c411ffe3,approve
carpenters,zh-CN,143,3,0ebbc43ad9b0e93207cc569bddb4ac614353d7b69d3d0c558fdb7b490277b493,approve
carpenters,en,143,3,870b7bc49d2f53ae437bae256e8bafc743ff2c52757808ac0d0ea2aaf7433e5d,approve
carpet-installers,zh-CN,144,3,f7783cf564a99495804f428087dfcd97479ea60fbb87bacebc8acf470bdf5dc6,approve
carpet-installers,en,144,3,35fb618f60053ace3813737934024ecc2186d83febfac2afca2f9d232965e669,approve
cartographers-and-photogrammetrists,zh-CN,145,7,9a427f2559a782095d34ae088d7ed0c61306b346a96c37165da1052e1dcc14e5,approve
cartographers-and-photogrammetrists,en,145,7,69204a19ee18cfc673202e9234fabd865ae5e2b71bc0a5686a555d6679e6fa0b,approve
cashiers,zh-CN,146,6,513a871884d8f6e3b924794fe1ed9924cfa955ec1ac3a7b894c92332b773d48a,approve
cashiers,en,146,6,795f4d7316dd7be366767fcedd640ece4aec74d399252963cef302f7e34323e2,approve
cement-masons-and-concrete-finishers,zh-CN,147,3,523ae1780e068b5694e928f4b71b0697609b03365d632b9097dcff56cca908db,approve
cement-masons-and-concrete-finishers,en,147,3,2f7feff5c8d973308c101f9e9036f86a389dc7c0a9d8f3e79a4cc1996b65756b,approve
chefs-and-head-cooks,zh-CN,148,3,713bbcb663f6dada6a07ee923244a37563721885e8efff192567e6a2383d1470,approve
chefs-and-head-cooks,en,148,3,4f512972063a91e509988d819a725cf37f61a9b87963ca70a43efe771c740684,approve
chemical-engineers,zh-CN,149,6,d7c97855afdf04177999120091a5db835645c6ac5445bd0e77efc77f06dd921c,approve
chemical-engineers,en,149,6,a24133769ce73e2ac636daca727d1aae0d58397cb6436132e083d9d9a051b7e5,approve
chemical-equipment-operators-and-tenders,zh-CN,150,6,c82c0c5f7fc940cd3a858e22d6b932871b4bc4de190238040796427ebf5bfa89,approve
chemical-equipment-operators-and-tenders,en,150,6,f717bafecf9a9c831c6d8cdc51a69c96ccabe1df3bab396d765da33f74589f72,approve
chemical-plant-and-system-operators,zh-CN,151,5,b7f006a34f9ddac21fdd687dae445c6c7420c1fd8a2308b1cb0da6749806e647,approve
chemical-plant-and-system-operators,en,151,5,083cc3799b1811777a6314487c9cb97837e5ebd283250d728c0c71462238d9f9,approve
chemical-technicians,zh-CN,152,6,4cbb0db4b1b39f96bdc283356d76424b25f6d427350725cd14b843a2165279f4,approve
chemical-technicians,en,152,6,98ff022f1fd6decdc770274fe5b06db177fdb3791698c570c7a2f5d97038d497,approve
chemistry-teachers-postsecondary,zh-CN,153,6,99d17e341ed1114885358ce7c506bdbc721dc31fbd8f07928e9a101c30cf3b3e,approve
chemistry-teachers-postsecondary,en,153,6,402615d4ad5470f3cdbb9ae4274dbb8998920813f8f75371e35969b738eb3902,approve
chemists,zh-CN,154,6,34ad60ae33d2cfa4d9f54a61f169ccee4e16ece6a6e9b6ebef732e9fbffc4458,approve
chemists,en,154,6,2b44baea1000c05892bc45ec1338ff92f2273955d4b0be6bbb368425ace19f92,approve
chemists-and-materials-scientists,zh-CN,155,6,d8897f39fd092154278e4ea1f9cf37bd041f12acc4fd471c113d90c53c80160b,approve
chemists-and-materials-scientists,en,155,6,962c81873b809133b3eee9f40d1aaf0c20146fd36f10d7e77dc8b4a6a9edd471,approve
chief-executives,zh-CN,156,6,a909183ea9e43c8b293989b786442239ff30b9079b36f252c09a1216526b37a1,approve
chief-executives,en,156,6,a62ed0e0c5068e3c30f7faf7472ca229c5121d0d220fc59c6e6674f4fd094b24,approve
chief-sustainability-officers,zh-CN,157,6,7461340afe9d26e9e1872d940215250993287668e3e7b24a6c549fa796f873c9,approve
chief-sustainability-officers,en,157,6,af48cc76870d95d855f694fc3b233912d8a02de2ec6b04cb13f2bb749fb930ce,approve
child-family-and-school-social-workers,zh-CN,158,4,9e9f5667a3240161c244fa3a144c10c0779b51086ae23d3d8aa70b73fa4f4570,approve
child-family-and-school-social-workers,en,158,4,b78edb74a7afb854bcaff9e1bd3f6ca2ef4a6b8df9386e8f679218e81a314e78,approve
childcare-workers,zh-CN,159,4,1dd859959d7a2708ec9679a7aa4e7cadae8d3cac09bbb7c75728cfdef04ba41f,approve
childcare-workers,en,159,4,56c0c3a95ab4cd9fbaf52c114e818096d9ffef47f9d4a5a5e7c2fa0729c93cb2,approve
chiropractors,zh-CN,160,3,52e78ddb762ee8f0240d1fa666b7852a2ff4d3ede52b6a745686c3c96ec5d237,approve
chiropractors,en,160,3,093a2197fa2708bbfc6b1078c7d036134e980346284350ba843491a98fc16663,approve
choreographers,zh-CN,161,4,1154fa88973ef3be306dfd7f7d721bd4a754afe1906037e1b440f339871b6e29,approve
choreographers,en,161,4,52106053717a534c20c7d8f7d0b3eabf47b76c2cb17f82d4b23aa2c68cdf16f9,approve
civil-engineering-technicians,zh-CN,162,6,b41b3e7df15ee5ea4fab2233874f6640470a7343b39e45b874f48b74049f9fa8,approve
civil-engineering-technicians,en,162,6,2ccb8b8376bc1ae71462ad7708450d4e45bf790729d862c5ada54311cea8dd21,approve
civil-engineers,zh-CN,163,6,3f21a9a959f266186872875e84d4a44c480dc1447cb55c7731f0ecb8d1fcd13e,approve
civil-engineers,en,163,6,d939828db29369830d2905426d242299f93d1d20b9099fa1cac72344c8bc37b6,approve
claims-adjusters-appraisers-examiners-and-investigators,zh-CN,164,7,1257e154b48d334c43ac3c8659366392fcf7babba86d8d003122c86542102bed,approve
claims-adjusters-appraisers-examiners-and-investigators,en,164,7,4709abfd847e8d126d67ffe4ab81f5def32bc958f4e981b76f86560d7e9b808f,approve
cleaners-of-vehicles-and-equipment,zh-CN,165,3,1562412bd4c89f0466ad3ffdca35bda3bb3270c24947b50746ea3e44ffbf61a0,approve
cleaners-of-vehicles-and-equipment,en,165,3,881b82fd688872d7cfab666a5346e261c33204a22e1d35562ca9ac2c853c4cf0,approve
cleaning-washing-and-metal-pickling-equipment-operators-and-tenders,zh-CN,166,5,4e51a918db482cb389ee2db0eb5549a7a4fe254905cc83683017109fabde9053,approve
cleaning-washing-and-metal-pickling-equipment-operators-and-tenders,en,166,5,3827025f3814303872c270f0f3bb529b8ee9df21e6ad12c3d45928f805218d3d,approve
clergy,zh-CN,167,3,29171b4b23c0619d151f02cfebeb9756080a2639aad779b054e6504c4e6b1d1d,approve
clergy,en,167,3,2721cf102455549370e0b1fe4912a9dc87385302799f3a53a79cc126c1bfe12e,approve
climate-change-policy-analysts,zh-CN,168,7,0526f04d4118181d772f34dce3ca43f9d18355db3b3638059e2a33e991ec83ab,approve
climate-change-policy-analysts,en,168,7,085b8d7183ce88e73008a2a0fbc949e1c9395d7c5a7c7e6f0783542bd6951940,approve
clinical-and-counseling-psychologists,zh-CN,169,4,ba2c47647ea464c584bd12ba3bd540bdfc73f0326d668e716e95d436ef248bf2,approve
clinical-and-counseling-psychologists,en,169,4,11e184cd1c8c11bad1372237e7896d23175127249ecf7a5ded8abdb9d40393cd,approve
clinical-data-managers,zh-CN,170,7,7b3bbd735764d11cddbe30b7b07c1ee59983ddf63665fce86e154042987a6d53,approve
clinical-data-managers,en,170,7,7cbfeeb356197393101b16ec435881cf5e604534e4c0c4720b9fa10b1de6df07,approve
clinical-laboratory-technologists-and-technicians,zh-CN,171,7,788653ad90990858ee120f5e938955364e806c3e27a31618b1eba7a9693b0c77,approve
clinical-laboratory-technologists-and-technicians,en,171,7,f5cd37e60fa5d88ddf853af46c0123a8eecb16fcb9a6fbc8036e1889951b8baf,approve
clinical-neuropsychologists,zh-CN,172,4,26a05f1134afedb4cd7386f86d243c673652ecf65f8f9d52b277cd2822d89856,approve
clinical-neuropsychologists,en,172,4,b6d9b7a19a7ac6f23a21137c0e1cbb1ba1b4fa2cafd49441095771a6564cf04b,approve
clinical-nurse-specialists,zh-CN,173,4,c18853b9fdfc69f396c6129f64d4e7a459bcc321d80e9d8f91993ddd9ca03343,approve
clinical-nurse-specialists,en,173,4,46632dc4d2e7b3302db09bb65c7d4a0baae8d4520f72a3a21331317560717c2e,approve
clinical-research-coordinators,zh-CN,174,7,272f1b6aa51193b360adf55f5fbcac21f9405cc0951624aca0dcdc2152aba4c7,approve
clinical-research-coordinators,en,174,7,8d991810b6a534b9d70e416efca148edcce2705940e34af76a061bd1e60a7c0b,approve
coaches-and-scouts,zh-CN,175,4,192eb2786eae3dd7aa3fcdc8d03b372dcc8ebb56c221bcc4f6a1ec58e3e7d613,approve
coaches-and-scouts,en,175,4,3a78c56615ccd3566f2506466e78e9070ce7f7d4f728c4c4331b4ebe0a2e0b7b,approve
coating-painting-and-spraying-machine-setters-operators-and-tenders,zh-CN,176,5,387023f206078372cfc1c5c59c4a5418e300a8436820b31c8825fd17703a2102,approve
coating-painting-and-spraying-machine-setters-operators-and-tenders,en,176,5,6b0caf033960cd629b8bf6f3aec1d7017346468fd6c219bbf425bdc234697059,approve
coil-winders-tapers-and-finishers,zh-CN,177,5,85fff5c15bb657019ce7d407d8b776bbec61a85ac96f6a86839f6a12ab29256d,approve
coil-winders-tapers-and-finishers,en,177,5,1018a1da6d1de237b671d309da8dc0ab3e6a16ef36c38dbb97d7a39766bc7ba4,approve
coin-vending-and-amusement-machine-servicers-and-repairers,zh-CN,178,3,eea70515f223d0c7497f5723525e5ad560a8809d25f4e998bf624251274d6f0c,approve
coin-vending-and-amusement-machine-servicers-and-repairers,en,178,3,61768714f8ab837a805d2fadf02b06a0259b7a2874270bdb786fc314338213ec,approve
command-and-control-center-officers,zh-CN,179,3,609c2df124d67c5fb7aff9a9076fe8c669b71a1e277343e773ed0a347d915a31,approve
command-and-control-center-officers,en,179,3,2940edbb7cb78bd0ef323012ab7309ba26951dfb3f69ce023f79104710e830ef,approve
command-and-control-center-specialists,zh-CN,180,3,c7d31b3d929969492180cd1db07a54313f99ba556fd653e5d6e9b40cf55b40d6,approve
command-and-control-center-specialists,en,180,3,56cf3095eed86c78ac0cfb8023c19e6088f89bd0c15044be3f60e61b304abcf7,approve
commercial-and-industrial-designers,zh-CN,181,7,b0abe35241483374b92b52cab54871afd5fdc8bf56775dd1a35e8c6c1863ae36,approve
commercial-and-industrial-designers,en,181,7,320b03c17aef70a021f012724be0674f8dbb69081fa6b2a57a27ffdbe0b41779,approve
commercial-divers,zh-CN,182,4,bf3fc533ab680c017076a0cdf8d765fb08d575ec1fb6480be138a1795636b173,approve
commercial-divers,en,182,4,5d0bfb5a06fb2693513a0aaf45ea26cfc33072a0ca62b07e0c68ad022b5ad456,approve
commercial-pilots,zh-CN,183,4,e6ff8d86a6297eb9a56ee9e7b81bef94aa0d2ad3892df9a46145592fecb612b6,approve
commercial-pilots,en,183,4,ee5efc0f362110526820611f8539943b3874f7f09dbc5e7cb06ee76a1ef0cb39,approve
communications-teachers-postsecondary,zh-CN,184,5,9d43734aa569e3acc3d07adaac023492e7bce96b43a37835a76a76aada03d8b5,approve
communications-teachers-postsecondary,en,184,5,d53fada87f5cf7ccbc68f2d1720fde73567f66d9b058befe9432a0fb0f93c143,approve
community-health-workers,zh-CN,185,4,7ef10a62e982b7cd91c820663c2245298196948f4c4456378a094c91de123fc1,approve
community-health-workers,en,185,4,0497360a5362d8b4989965810d7e91c8bbd2cafdc575cc195e9a7bcaa0b3e2b9,approve
compensation-and-benefits-managers,zh-CN,186,7,56a2143bd2fb520e9ce215eff25ff9744eacfecc0673d1da52b422be3ddb71f9,approve
compensation-and-benefits-managers,en,186,7,b17269cc122416ec51195a3dfa298ca8a1c15fa09ed4220c8d1b467b7a06d4e0,approve
compensation-benefits-and-job-analysis-specialists,zh-CN,187,7,531cf2b834c0ee292dd44e14f1a0fadfb2646bfe6be34340c462e9681116e802,approve
compensation-benefits-and-job-analysis-specialists,en,187,7,0d9c23e86e71d3b17c84fdb0e1744385f9fd29d39fa51930534006d5e525384f,approve
compliance-managers,zh-CN,188,7,b40783cac90911f334cc0f271ae8f2fff218a68c2802618e63b295b3e3f346ec,approve
compliance-managers,en,188,7,6bb0814207a0578acfc2c3ebd687849e479819eea674dee1478f61d64916627a,approve
compliance-officers,zh-CN,189,7,47e924ad73f3ff96ae34d8a3ad9b6876728d87c3ca091d06871f7803fd01f72c,approve
compliance-officers,en,189,7,1b396ced7755fd7e6dce4f2119f1a5444c957b02c37c002b930f3fbe54102f01,approve
computer-and-information-research-scientists,zh-CN,190,8,097056256c2efc9281d7713fb259c1cacd32d12e36dc9ca538f91783b90d4422,approve
computer-and-information-research-scientists,en,190,8,0520b07740ec543bdecc76c962417950a7326d44a2513aaf95f561c3297e006f,approve
computer-and-information-systems-managers,zh-CN,191,8,3da39c2d102aab0dc9ba5b7888e695bd69de991a47f46e0048f51e9759e01556,approve
computer-and-information-systems-managers,en,191,8,f046ae2518ff5d020ac3f7aff05cea3dd40fd60c23ade6f07d5d05a0c816e227,approve
computer-hardware-engineers,zh-CN,192,8,7e16678dbf03077a97d5835128d2ef96e717aa58da11314e4090db9d55eefed4,approve
computer-hardware-engineers,en,192,8,ef91c8969673052981548a461567153b16d70f01ce094dd6a6af665d0fe94fc9,approve
computer-network-architects,zh-CN,193,8,3026fc3d3fb752e15f6411a2468e2ab9faa63505a36a1222b2a3d3c1101f359e,approve
computer-network-architects,en,193,8,b4bc75cffdc71f8fbd501c74c8e8f4dc1d730046e61b28b64ef59287e8ecf970,approve
computer-network-support-specialists,zh-CN,194,8,6ec92ce3d9947451aa91ab7f53db593d158f8ca18e31f7bd0bda18bb67ec1c48,approve
computer-network-support-specialists,en,194,8,5e9cf673b877b7452bf0f0a4c78932d0957cc9d33cb1518cda7328baae104bb3,approve
computer-numerically-controlled-tool-operators,zh-CN,195,6,0fbe27af400e065e3e0c42c00738ffc45f8f4b17b03ccbae0a341962b2b03611,approve
computer-numerically-controlled-tool-operators,en,195,6,b2ae83f455f64324a32cb93b95df8e8e2a210fb7b635911f1b556453399e2139,approve
computer-numerically-controlled-tool-programmers,zh-CN,196,6,2a68b929fa100555acbbed1727c7a9bb9e40869659a660dfa2bee3233465c6f7,approve
computer-numerically-controlled-tool-programmers,en,196,6,8579582ce5409ee758e5f72e01a164e1e8721851341ab161260ddd7bf4c62fef,approve
