market,source_sheet,authority_source,authority_code,source_title_zh,suggested_title_en,translation_status,action,matched_current_slug,matched_current_title_zh,matched_current_title_en,match_score,major_code,major_name_zh,release_year,release_status,marker,marker_meaning,definition,source_url,review_notes,source_title_en,suggested_title_zh
CN,China_2026_Directory,china_occupation_directory_2026,2-02-06-01,化工实验工程技术人员,Chemical engineering 实 验 engineering technician,machine_assisted_rule_review,create,,,,0.600,2,专业技术人员,2022,2022_official_base,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,Do not publish final English title without CMS/editorial review.,,化工实验工程技术人员
CN,China_2026_Directory,china_occupation_directory_2026,2-02-06-02,化工设计工程技术人员,Chemical engineering 设 计 engineering technician,machine_assisted_rule_review,create,,,,0.600,2,专业技术人员,2022,2022_official_base,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,Do not publish final English title without CMS/editorial review.,,化工设计工程技术人员
CN,China_2026_Directory,china_occupation_directory_2026,2-02-06-03,化工生产工程技术人员,Chemical engineering 生 产 engineering technician,machine_assisted_rule_review,create,,,,0.600,2,专业技术人员,2022,2022_official_base,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,Do not publish final English title without CMS/editorial review.,,化工生产工程技术人员
CN,China_2026_Directory,china_occupation_directory_2026,2-02-07-01,机械设计工程技术人员,Mechanical 设 计 engineering technician,machine_assisted_rule_review,create,,,,0.700,2,专业技术人员,2022,2022_official_base,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,Do not publish final English title without CMS/editorial review.,,机械设计工程技术人员
CN,China_2026_Directory,china_occupation_directory_2026,2-02-07-02,机械制造工程技术人员,Mechanical 制 造 engineering technician,machine_assisted_rule_review,create,,,,0.700,2,专业技术人员,2022,2022_official_base,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,Do not publish final English title without CMS/editorial review.,,机械制造工程技术人员
CN,China_2026_Directory,china_occupation_directory_2026,2-02-07-03,仪器仪表工程技术人员,仪 器 仪 表 engineering technician,machine_assisted_rule_review,create,,,,0.500,2,专业技术人员,2022,2022_official_base,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,Do not publish final English title without CMS/editorial review.,,仪器仪表工程技术人员
CN,China_2026_Directory,china_occupation_directory_2026,2-02-07-04,设备工程技术人员,设 备 engineering technician,machine_assisted_rule_review,create,,,,0.556,2,专业技术人员,2022,2022_official_base,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,Do not publish final English title without CMS/editorial review.,,设备工程技术人员
CN,China_2026_Directory,china_occupation_directory_2026,2-02-07-05,医学设备管理工程技术人员,医 学 设 备 management engineering technician,machine_assisted_rule_review,create,,,,0.526,2,专业技术人员,2022,2022_official_base,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,Do not publish final English title without CMS/editorial review.,,医学设备管理工程技术人员
CN,China_2026_Directory,china_occupation_directory_2026,2-02-07-06,模具设计工程技术人员,模 具 设 计 engineering technician,machine_assisted_rule_review,create,,,,0.500,2,专业技术人员,2022,2022_official_base,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,Do not publish final English title without CMS/editorial review.,,模具设计工程技术人员
CN,China_2026_Directory,china_occupation_directory_2026,2-02-07-07,自动控制工程技术人员,自 动 控 制 engineering technician,machine_assisted_rule_review,create,,,,0.500,2,专业技术人员,2022,2022_official_base,S,数字职业,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,Do not publish final English title without CMS/editorial review.,,自动控制工程技术人员
CN,China_2026_Directory,china_occupation_directory_2026,2-02-07-08,材料成形与改性工程技术人员,材 料 成 形 与 改 性 engineering technician,machine_assisted_rule_review,create,,,,0.462,2,专业技术人员,2022,2022_official_base,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,Do not publish final English title without CMS/editorial review.,,材料成形与改性工程技术人员
CN,China_2026_Directory,china_occupation_directory_2026,2-02-07-09,焊接工程技术人员,焊 接 engineering technician,machine_assisted_rule_review,create,,,,0.556,2,专业技术人员,2022,2022_official_base,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,Do not publish final English title without CMS/editorial review.,,焊接工程技术人员
CN,China_2026_Directory,china_occupation_directory_2026,2-02-07-10,特种设备管理和应用工程技术人员,特 种 设 备 管 理 和 应 用 engineering technician,machine_assisted_rule_review,create,,,,0.400,2,专业技术人员,2022,2022_official_base,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,Do not publish final English title without CMS/editorial review.,,特种设备管理和应用工程技术人员
CN,China_2026_Directory,china_occupation_directory_2026,2-02-07-11,汽车工程技术人员,Automotive engineering technician,machine_assisted_rule_review,create,,,,0.556,2,专业技术人员,2022,2022_official_base,L,绿色职业,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,Do not publish final English title without CMS/editorial review.,,汽车工程技术人员
CN,China_2026_Directory,china_occupation_directory_2026,2-02-07-12,船舶工程技术人员,Ship engineering technician,machine_assisted_rule_review,create,,,,0.556,2,专业技术人员,2022,2022_official_base,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,Do not publish final English title without CMS/editorial review.,,船舶工程技术人员
CN,China_2026_Directory,china_occupation_directory_2026,2-02-07-13,铸造工程技术人员,铸 造 engineering technician,machine_assisted_rule_review,create,,,,0.556,2,专业技术人员,2022,2022_official_base,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,Do not publish final English title without CMS/editorial review.,,铸造工程技术人员
CN,China_2026_Directory,china_occupation_directory_2026,2-02-08-01,飞行器设计工程技术人员,飞 行 器 设 计 engineering technician,machine_assisted_rule_review,create,,,,0.476,2,专业技术人员,2022,2022_official_base,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,Do not publish final English title without CMS/editorial review.,,飞行器设计工程技术人员
CN,China_2026_Directory,china_occupation_directory_2026,2-02-08-02,飞行器制造工程技术人员,飞 行 器 制 造 engineering technician,machine_assisted_rule_review,create,,,,0.476,2,专业技术人员,2022,2022_official_base,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,Do not publish final English title without CMS/editorial review.,,飞行器制造工程技术人员
CN,China_2026_Directory,china_occupation_directory_2026,2-02-08-03,航空动力装置设计工程技术人员,Aviation 动 力 装 置 设 计 engineering technician,machine_assisted_rule_review,create,,,,0.538,2,专业技术人员,2022,2022_official_base,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,Do not publish final English title without CMS/editorial review.,,航空动力装置设计工程技术人员
CN,China_2026_Directory,china_occupation_directory_2026,2-02-08-04,航空动力装置制造工程技术人员,Aviation 动 力 装 置 制 造 engineering technician,machine_assisted_rule_review,create,,,,0.538,2,专业技术人员,2022,2022_official_base,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,Do not publish final English title without CMS/editorial review.,,航空动力装置制造工程技术人员
CN,China_2026_Directory,china_occupation_directory_2026,2-02-08-05,航空产品试验与飞行试验工程技术人员,Aviation 产 品 试 验 与 飞 行 试 验 engineering technician,machine_assisted_rule_review,create,,,,0.483,2,专业技术人员,2022,2022_official_base,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,Do not publish final English title without CMS/editorial review.,,航空产品试验与飞行试验工程技术人员
CN,China_2026_Directory,china_occupation_directory_2026,2-02-08-06,航空产品适航工程技术人员,Aviation 产 品 适 航 engineering technician,machine_assisted_rule_review,create,,,,0.667,2,专业技术人员,2022,2022_official_base,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,Do not publish final English title without CMS/editorial review.,,航空产品适航工程技术人员
CN,China_2026_Directory,china_occupation_directory_2026,2-02-08-07,航空产品支援工程技术人员,Aviation 产 品 支 援 engineering technician,machine_assisted_rule_review,create,,,,0.583,2,专业技术人员,2022,2022_official_base,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,Do not publish final English title without CMS/editorial review.,,航空产品支援工程技术人员
CN,China_2026_Directory,china_occupation_directory_2026,2-02-08-08,机载设备设计制造工程技术人员,机 载 设 备 设 计 制 造 engineering technician,machine_assisted_rule_review,create,,,,0.500,2,专业技术人员,2022,2022_official_base,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,Do not publish final English title without CMS/editorial review.,,机载设备设计制造工程技术人员
CN,China_2026_Directory,china_occupation_directory_2026,2-02-09-01,电子材料工程技术人员,Electronic 材 料 engineering technician,machine_assisted_rule_review,create,,,,0.609,2,专业技术人员,2022,2022_official_base,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,Do not publish final English title without CMS/editorial review.,,电子材料工程技术人员
CN,China_2026_Directory,china_occupation_directory_2026,2-02-09-02,电子元器件工程技术人员,Electronic 元 器 件 engineering technician,machine_assisted_rule_review,create,,,,0.583,2,专业技术人员,2022,2022_official_base,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,Do not publish final English title without CMS/editorial review.,,电子元器件工程技术人员
CN,China_2026_Directory,china_occupation_directory_2026,2-02-09-03,雷达导航工程技术人员,雷 达 导 航 engineering technician,machine_assisted_rule_review,create,,,,0.556,2,专业技术人员,2022,2022_official_base,S,数字职业,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,Do not publish final English title without CMS/editorial review.,,雷达导航工程技术人员
CN,China_2026_Directory,china_occupation_directory_2026,2-02-09-04,电子仪器与电子测量工程技术人员,Electronic 仪 器 与 electronic 测 量 engineering technician,machine_assisted_rule_review,create,,,,0.643,2,专业技术人员,2022,2022_official_base,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,Do not publish final English title without CMS/editorial review.,,电子仪器与电子测量工程技术人员
CN,China_2026_Directory,china_occupation_directory_2026,2-02-09-05,广播视听设备工程技术人员,广 播 视 听 设 备 engineering technician,machine_assisted_rule_review,create,,,,0.545,2,专业技术人员,2022,2022_official_base,S,数字职业,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,Do not publish final English title without CMS/editorial review.,,广播视听设备工程技术人员
CN,China_2026_Directory,china_occupation_directory_2026,2-02-10-01,通信工程技术人员,通 信 engineering technician,machine_assisted_rule_review,create,,,,0.615,2,专业技术人员,2022,2022_official_base,S,数字职业,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,Do not publish final English title without CMS/editorial review.,,通信工程技术人员
CN,China_2026_Directory,china_occupation_directory_2026,2-02-10-02,计算机硬件工程技术人员,计 算 机 硬 件 engineering technician,machine_assisted_rule_review,create,,,,0.737,2,专业技术人员,2022,2022_official_base,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,Do not publish final English title without CMS/editorial review.,,计算机硬件工程技术人员
CN,China_2026_Directory,china_occupation_directory_2026,2-02-10-03,计算机软件工程技术人员,计 算 机 软 件 engineering technician,machine_assisted_rule_review,create,,,,0.632,2,专业技术人员,2022,2022_official_base,S,数字职业,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,Do not publish final English title without CMS/editorial review.,,计算机软件工程技术人员
CN,China_2026_Directory,china_occupation_directory_2026,2-02-10-04,计算机网络工程技术人员,计 算 机 网 络 engineering technician,machine_assisted_rule_review,create,,,,0.588,2,专业技术人员,2022,2022_official_base,S,数字职业,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,Do not publish final English title without CMS/editorial review.,,计算机网络工程技术人员
