market,source_sheet,authority_source,authority_code,source_title_en,suggested_title_zh,translation_status,action,matched_current_slug,matched_current_title_en,matched_current_title_zh,match_score,major_group_code,major_group_title_en,minor_group_code,minor_group_title_en,broad_occupation_code,broad_occupation_title_en,detailed_soc_code,detailed_soc_title_en,description,source_status,source_url,review_notes,source_title_zh,suggested_title_en
US,US_English_Directory,onet_soc_2019,11-9171.00,Funeral Home Managers,经理,machine_assisted_rule_review,create,,,,0.686,11-0000,Management Occupations,11-9000,Other Management Occupations,11-9170,Personal Service Managers,11-9171,Funeral Home Managers,"Plan, direct, or coordinate the services or resources of funeral homes. Includes activities such as determining prices for services or merchandise and managing the facilities of funeral homes.",official_current_onet_soc_2019_taxonomy,https://www.onetcenter.org/taxonomy/2019/list/2019_Occupations.csv?fmt=csv,Do not publish final Chinese title without CMS/editorial review.,,Funeral Home Managers
US,US_English_Directory,onet_soc_2019,11-9179.00,"Personal Service Managers, All Other",经理,machine_assisted_rule_review,create,,,,0.643,11-0000,Management Occupations,11-9000,Other Management Occupations,11-9170,Personal Service Managers,11-9179,"Personal Service Managers, All Other",All personal service managers not listed separately.,official_current_onet_soc_2019_taxonomy,https://www.onetcenter.org/taxonomy/2019/list/2019_Occupations.csv?fmt=csv,Do not publish final Chinese title without CMS/editorial review.,,"Personal Service Managers, All Other"
US,US_English_Directory,onet_soc_2019,11-9179.01,Fitness and Wellness Coordinators,,needs_translation,create,,,,0.610,11-0000,Management Occupations,11-9000,Other Management Occupations,11-9170,Personal Service Managers,11-9179,"Personal Service Managers, All Other","Manage or coordinate fitness and wellness programs and services. Manage and train staff of wellness specialists, health educators, or fitness instructors.",official_current_onet_soc_2019_taxonomy,https://www.onetcenter.org/taxonomy/2019/list/2019_Occupations.csv?fmt=csv,Do not publish final Chinese title without CMS/editorial review.,,Fitness and Wellness Coordinators
US,US_English_Directory,onet_soc_2019,11-9179.02,Spa Managers,经理,machine_assisted_rule_review,create,,,,0.846,11-0000,Management Occupations,11-9000,Other Management Occupations,11-9170,Personal Service Managers,11-9179,"Personal Service Managers, All Other","Plan, direct, or coordinate activities of a spa facility. Coordinate programs, schedule and direct staff, and oversee financial activities.",official_current_onet_soc_2019_taxonomy,https://www.onetcenter.org/taxonomy/2019/list/2019_Occupations.csv?fmt=csv,Do not publish final Chinese title without CMS/editorial review.,,Spa Managers
US,US_English_Directory,onet_soc_2019,11-9199.00,"Managers, All Other",经理,machine_assisted_rule_review,create,,,,0.556,11-0000,Management Occupations,11-9000,Other Management Occupations,11-9190,Miscellaneous Managers,11-9199,"Managers, All Other",All managers not listed separately.,official_current_onet_soc_2019_taxonomy,https://www.onetcenter.org/taxonomy/2019/list/2019_Occupations.csv?fmt=csv,Do not publish final Chinese title without CMS/editorial review.,,"Managers, All Other"
US,US_English_Directory,onet_soc_2019,11-9199.01,Regulatory Affairs Managers,经理,machine_assisted_rule_review,create,,,,0.618,11-0000,Management Occupations,11-9000,Other Management Occupations,11-9190,Miscellaneous Managers,11-9199,"Managers, All Other","Plan, direct, or coordinate production activities of an organization to ensure compliance with regulations and standard operating procedures.",official_current_onet_soc_2019_taxonomy,https://www.onetcenter.org/taxonomy/2019/list/2019_Occupations.csv?fmt=csv,Do not publish final Chinese title without CMS/editorial review.,,Regulatory Affairs Managers
US,US_English_Directory,onet_soc_2019,11-9199.02,Compliance Managers,经理,machine_assisted_rule_review,create,,,,0.737,11-0000,Management Occupations,11-9000,Other Management Occupations,11-9190,Miscellaneous Managers,11-9199,"Managers, All Other","Plan, direct, or coordinate activities of an organization to ensure compliance with ethical or regulatory standards.",official_current_onet_soc_2019_taxonomy,https://www.onetcenter.org/taxonomy/2019/list/2019_Occupations.csv?fmt=csv,Do not publish final Chinese title without CMS/editorial review.,,Compliance Managers
US,US_English_Directory,onet_soc_2019,11-9199.08,Loss Prevention Managers,经理,machine_assisted_rule_review,create,,,,0.711,11-0000,Management Occupations,11-9000,Other Management Occupations,11-9190,Miscellaneous Managers,11-9199,"Managers, All Other","Plan and direct policies, procedures, or systems to prevent the loss of assets. Determine risk exposure or potential liability, and develop risk control measures.",official_current_onet_soc_2019_taxonomy,https://www.onetcenter.org/taxonomy/2019/list/2019_Occupations.csv?fmt=csv,Do not publish final Chinese title without CMS/editorial review.,,Loss Prevention Managers
US,US_English_Directory,onet_soc_2019,11-9199.09,Wind Energy Operations Managers,经理,machine_assisted_rule_review,create,,,,0.623,11-0000,Management Occupations,11-9000,Other Management Occupations,11-9190,Miscellaneous Managers,11-9199,"Managers, All Other","Manage wind field operations, including personnel, maintenance activities, financial activities, and planning.",official_current_onet_soc_2019_taxonomy,https://www.onetcenter.org/taxonomy/2019/list/2019_Occupations.csv?fmt=csv,Do not publish final Chinese title without CMS/editorial review.,,Wind Energy Operations Managers
US,US_English_Directory,onet_soc_2019,11-9199.10,Wind Energy Development Managers,经理,machine_assisted_rule_review,create,,,,0.738,11-0000,Management Occupations,11-9000,Other Management Occupations,11-9190,Miscellaneous Managers,11-9199,"Managers, All Other","Lead or manage the development and evaluation of potential wind energy business opportunities, including environmental studies, permitting, and proposals. May also manage construction of projects.",official_current_onet_soc_2019_taxonomy,https://www.onetcenter.org/taxonomy/2019/list/2019_Occupations.csv?fmt=csv,Do not publish final Chinese title without CMS/editorial review.,,Wind Energy Development Managers
US,US_English_Directory,onet_soc_2019,11-9199.11,Brownfield Redevelopment Specialists and Site Managers,专家经理,machine_assisted_rule_review,create,,,,0.622,11-0000,Management Occupations,11-9000,Other Management Occupations,11-9190,Miscellaneous Managers,11-9199,"Managers, All Other",Plan and direct cleanup and redevelopment of contaminated properties for reuse. Does not include properties sufficiently contaminated to qualify as Superfund sites.,official_current_onet_soc_2019_taxonomy,https://www.onetcenter.org/taxonomy/2019/list/2019_Occupations.csv?fmt=csv,Do not publish final Chinese title without CMS/editorial review.,,Brownfield Redevelopment Specialists and Site Managers
US,US_English_Directory,onet_soc_2019,13-1011.00,"Agents and Business Managers of Artists, Performers, and Athletes",经理商业,machine_assisted_rule_review,create,,,,0.508,13-0000,Business and Financial Operations Occupations,13-1000,Business Operations Specialists,13-1010,"Agents and Business Managers of Artists, Performers, and Athletes",13-1011,"Agents and Business Managers of Artists, Performers, and Athletes","Represent and promote artists, performers, and athletes in dealings with current or prospective employers. May handle contract negotiation and other business matters for clients.",official_current_onet_soc_2019_taxonomy,https://www.onetcenter.org/taxonomy/2019/list/2019_Occupations.csv?fmt=csv,Do not publish final Chinese title without CMS/editorial review.,,"Agents and Business Managers of Artists, Performers, and Athletes"
US,US_English_Directory,onet_soc_2019,13-1021.00,"Buyers and Purchasing Agents, Farm Products",,needs_translation,create,,,,0.622,13-0000,Business and Financial Operations Occupations,13-1000,Business Operations Specialists,13-1020,Buyers and Purchasing Agents,13-1021,"Buyers and Purchasing Agents, Farm Products","Purchase farm products either for further processing or resale. Includes tree farm contractors, grain brokers and market operators, grain buyers, and tobacco buyers. May negotiate contracts.",official_current_onet_soc_2019_taxonomy,https://www.onetcenter.org/taxonomy/2019/list/2019_Occupations.csv?fmt=csv,Do not publish final Chinese title without CMS/editorial review.,,"Buyers and Purchasing Agents, Farm Products"
US,US_English_Directory,onet_soc_2019,13-1022.00,"Wholesale and Retail Buyers, Except Farm Products",,needs_translation,create,,,,0.482,13-0000,Business and Financial Operations Occupations,13-1000,Business Operations Specialists,13-1020,Buyers and Purchasing Agents,13-1022,"Wholesale and Retail Buyers, Except Farm Products","Buy merchandise or commodities, other than farm products, for resale to consumers at the wholesale or retail level, including both durable and nondurable goods. Analyze past buying trends, sales records, price, and quality of merchandise to determine value and yield. Select, order, and authorize payment for merchandise according to contractual agreements. May conduct meetings with sales personnel and introduce new products. May negotiate contracts. Includes assistant wholesale and retail buyers of nonfarm products.",official_current_onet_soc_2019_taxonomy,https://www.onetcenter.org/taxonomy/2019/list/2019_Occupations.csv?fmt=csv,Do not publish final Chinese title without CMS/editorial review.,,"Wholesale and Retail Buyers, Except Farm Products"
US,US_English_Directory,onet_soc_2019,13-1023.00,"Purchasing Agents, Except Wholesale, Retail, and Farm Products",,needs_translation,create,,,,0.448,13-0000,Business and Financial Operations Occupations,13-1000,Business Operations Specialists,13-1020,Buyers and Purchasing Agents,13-1023,"Purchasing Agents, Except Wholesale, Retail, and Farm Products","Purchase machinery, equipment, tools, parts, supplies, or services necessary for the operation of an establishment. Purchase raw or semifinished materials for manufacturing. May negotiate contracts.",official_current_onet_soc_2019_taxonomy,https://www.onetcenter.org/taxonomy/2019/list/2019_Occupations.csv?fmt=csv,Do not publish final Chinese title without CMS/editorial review.,,"Purchasing Agents, Except Wholesale, Retail, and Farm Products"
US,US_English_Directory,onet_soc_2019,13-1031.00,"Claims Adjusters, Examiners, and Investigators",理赔核损、估价、审查与调查人员,from_existing_match,alias_review,claims-adjusters-appraisers-examiners-and-investigators,"Claims adjusters, appraisers, examiners, and investigators",理赔核损、估价、审查与调查人员,0.889,13-0000,Business and Financial Operations Occupations,13-1000,Business Operations Specialists,13-1030,"Claims Adjusters, Appraisers, Examiners, and Investigators",13-1031,"Claims Adjusters, Examiners, and Investigators",Review settled claims to determine that payments and settlements are made in accordance with company practices and procedures. Confer with legal counsel on claims requiring litigation. May also settle insurance claims.,official_current_onet_soc_2019_taxonomy,https://www.onetcenter.org/taxonomy/2019/list/2019_Occupations.csv?fmt=csv,,,"Claims Adjusters, Examiners, and Investigators"
