slug,locale,page_status,api_status,h1_present,title_present,description_present,faq_signal_count,source_signals,canonical_ok,noindex
bus-and-truck-mechanics-and-diesel-engine-specialists,zh-CN,200,0,true,true,true,11,O*NET|SOC|BLS|FermatMind|RIASEC|MBTI,true,false
bus-and-truck-mechanics-and-diesel-engine-specialists,en,200,0,true,true,true,9,O*NET|SOC|BLS|FermatMind|RIASEC|Big Five|MBTI,true,false
bus-drivers,zh-CN,200,0,true,true,true,12,O*NET|SOC|BLS|FermatMind|RIASEC|MBTI,true,false
bus-drivers,en,200,0,true,true,true,12,O*NET|SOC|BLS|FermatMind|RIASEC|Big Five|MBTI,true,false
bus-drivers-school,zh-CN,200,0,true,true,true,11,O*NET|SOC|BLS|FermatMind|RIASEC|MBTI,true,false
bus-drivers-school,en,200,0,true,true,true,9,O*NET|SOC|BLS|FermatMind|RIASEC|Big Five|MBTI,true,false
bus-drivers-transit-and-intercity,zh-CN,0,0,false,false,false,0,,false,false
bus-drivers-transit-and-intercity,en,200,0,true,true,true,9,O*NET|SOC|BLS|FermatMind|RIASEC|Big Five|MBTI,true,false
business-continuity-planners,zh-CN,200,0,true,true,true,11,O*NET|SOC|BLS|FermatMind|RIASEC|MBTI,true,false
business-continuity-planners,en,200,0,true,true,true,9,O*NET|SOC|BLS|FermatMind|RIASEC|Big Five|MBTI,true,false
business-intelligence-analysts,zh-CN,200,0,true,true,true,11,O*NET|SOC|BLS|FermatMind|RIASEC|MBTI,true,false
business-intelligence-analysts,en,200,0,true,true,true,9,O*NET|SOC|BLS|FermatMind|RIASEC|Big Five|MBTI,true,false
business-teachers-postsecondary,zh-CN,200,0,true,true,true,11,O*NET|SOC|BLS|FermatMind|RIASEC|MBTI,true,false
business-teachers-postsecondary,en,200,0,true,true,true,9,O*NET|SOC|BLS|FermatMind|RIASEC|Big Five|MBTI,true,false
butchers-and-meat-cutters,zh-CN,200,0,true,true,true,12,O*NET|SOC|BLS|FermatMind|RIASEC|MBTI,true,false
butchers-and-meat-cutters,en,200,0,true,true,true,12,O*NET|SOC|BLS|FermatMind|RIASEC|Big Five|MBTI,true,false
buyers-and-purchasing-agents-farm-products,zh-CN,200,0,true,true,true,11,O*NET|SOC|BLS|FermatMind|RIASEC|MBTI,true,false
buyers-and-purchasing-agents-farm-products,en,200,0,true,true,true,9,O*NET|SOC|BLS|FermatMind|RIASEC|Big Five|MBTI,true,false
cabinetmakers-and-bench-carpenters,zh-CN,200,0,true,true,true,11,O*NET|SOC|BLS|FermatMind|RIASEC|MBTI,true,false
cabinetmakers-and-bench-carpenters,en,0,0,false,false,false,0,,false,false
calibration-technologists-and-technicians,zh-CN,200,0,true,true,true,11,O*NET|SOC|BLS|FermatMind|RIASEC|MBTI,true,false
calibration-technologists-and-technicians,en,200,0,true,true,true,9,O*NET|SOC|BLS|FermatMind|RIASEC|Big Five|MBTI,true,false
camera-and-photographic-equipment-repairers,zh-CN,0,0,false,false,false,0,,false,false
camera-and-photographic-equipment-repairers,en,0,0,false,false,false,0,,false,false
camera-operators-television-video-and-film,zh-CN,200,0,true,true,true,11,O*NET|SOC|BLS|FermatMind|RIASEC|MBTI,true,false
camera-operators-television-video-and-film,en,0,0,false,false,false,0,,false,false
captains-mates-and-pilots-of-water-vessels,zh-CN,200,0,true,true,true,11,O*NET|SOC|BLS|FermatMind|RIASEC|MBTI,true,false
captains-mates-and-pilots-of-water-vessels,en,0,0,false,false,false,0,,false,false
cardiovascular-technologists-and-technicians,zh-CN,0,0,false,false,false,0,,false,false
cardiovascular-technologists-and-technicians,en,200,0,true,true,true,9,O*NET|SOC|BLS|FermatMind|RIASEC|Big Five|MBTI,true,false
career-and-technical-education-teachers,zh-CN,200,0,true,true,true,12,O*NET|SOC|BLS|FermatMind|RIASEC|MBTI,true,false
career-and-technical-education-teachers,en,200,0,true,true,true,12,O*NET|SOC|BLS|FermatMind|RIASEC|Big Five|MBTI,true,false
career-technical-education-teachers-middle-school,zh-CN,200,0,true,true,true,11,O*NET|SOC|BLS|FermatMind|RIASEC|MBTI,true,false
career-technical-education-teachers-middle-school,en,200,0,true,true,true,9,O*NET|SOC|BLS|FermatMind|RIASEC|Big Five|MBTI,true,false
career-technical-education-teachers-postsecondary,zh-CN,200,0,true,true,true,11,O*NET|SOC|BLS|FermatMind|RIASEC|MBTI,true,false
career-technical-education-teachers-postsecondary,en,200,0,true,true,true,9,O*NET|SOC|BLS|FermatMind|RIASEC|Big Five|MBTI,true,false
career-technical-education-teachers-secondary-school,zh-CN,200,0,true,true,true,11,O*NET|SOC|BLS|FermatMind|RIASEC|MBTI,true,false
career-technical-education-teachers-secondary-school,en,200,0,true,true,true,9,O*NET|SOC|BLS|FermatMind|RIASEC|Big Five|MBTI,true,false
cargo-and-freight-agents,zh-CN,200,0,true,true,true,11,O*NET|SOC|BLS|FermatMind|RIASEC|MBTI,true,false
cargo-and-freight-agents,en,200,0,true,true,true,9,O*NET|SOC|BLS|FermatMind|RIASEC|Big Five|MBTI,true,false
carpenters,zh-CN,200,0,true,true,true,11,O*NET|SOC|BLS|FermatMind|RIASEC|MBTI,true,false
carpenters,en,200,0,true,true,true,9,O*NET|SOC|BLS|FermatMind|RIASEC|Big Five|MBTI,true,false
carpet-installers,zh-CN,200,0,true,true,true,11,O*NET|SOC|BLS|FermatMind|RIASEC|MBTI,true,false
carpet-installers,en,200,0,true,true,true,9,O*NET|SOC|BLS|FermatMind|RIASEC|Big Five|MBTI,true,false
cartographers-and-photogrammetrists,zh-CN,200,0,true,true,true,11,O*NET|SOC|BLS|FermatMind|RIASEC|MBTI,true,false
cartographers-and-photogrammetrists,en,200,0,true,true,true,9,O*NET|SOC|BLS|FermatMind|RIASEC|Big Five|MBTI,true,false
cashiers,zh-CN,200,0,true,true,true,10,O*NET|SOC|BLS|FermatMind|RIASEC|MBTI,true,false
cashiers,en,200,0,true,true,true,9,O*NET|SOC|BLS|FermatMind|RIASEC|Big Five|MBTI,true,false
cement-masons-and-concrete-finishers,zh-CN,200,0,true,true,true,11,O*NET|SOC|BLS|FermatMind|RIASEC|MBTI,true,false
cement-masons-and-concrete-finishers,en,200,0,true,true,true,9,O*NET|SOC|BLS|FermatMind|RIASEC|Big Five|MBTI,true,false
chefs-and-head-cooks,zh-CN,200,0,true,true,true,11,O*NET|SOC|BLS|FermatMind|RIASEC|MBTI,true,false
chefs-and-head-cooks,en,0,0,false,false,false,0,,false,false
chemical-engineers,zh-CN,200,0,true,true,true,11,O*NET|SOC|BLS|FermatMind|RIASEC|MBTI,true,false
chemical-engineers,en,200,0,true,true,true,9,O*NET|SOC|BLS|FermatMind|RIASEC|Big Five|MBTI,true,false
chemical-equipment-operators-and-tenders,zh-CN,200,0,true,true,true,11,O*NET|SOC|BLS|FermatMind|RIASEC|MBTI,true,false
chemical-equipment-operators-and-tenders,en,200,0,true,true,true,9,O*NET|SOC|BLS|FermatMind|RIASEC|Big Five|MBTI,true,false
chemical-plant-and-system-operators,zh-CN,0,0,false,false,false,0,,false,false
chemical-plant-and-system-operators,en,200,0,true,true,true,9,O*NET|SOC|BLS|FermatMind|RIASEC|Big Five|MBTI,true,false
chemical-technicians,zh-CN,200,0,true,true,true,11,O*NET|SOC|BLS|FermatMind|RIASEC|MBTI,true,false
chemical-technicians,en,200,0,true,true,true,9,O*NET|SOC|BLS|FermatMind|RIASEC|Big Five|MBTI,true,false
chemistry-teachers-postsecondary,zh-CN,200,0,true,true,true,11,O*NET|SOC|BLS|FermatMind|RIASEC|MBTI,true,false
chemistry-teachers-postsecondary,en,200,0,true,true,true,9,O*NET|SOC|BLS|FermatMind|RIASEC|Big Five|MBTI,true,false
chemists,zh-CN,0,0,false,false,false,0,,false,false
chemists,en,200,0,true,true,true,9,O*NET|SOC|BLS|FermatMind|RIASEC|Big Five|MBTI,true,false
chemists-and-materials-scientists,zh-CN,0,0,false,false,false,0,,false,false
chemists-and-materials-scientists,en,200,0,true,true,true,12,O*NET|SOC|BLS|FermatMind|RIASEC|Big Five|MBTI,true,false
chief-executives,zh-CN,200,0,true,true,true,11,O*NET|SOC|BLS|FermatMind|RIASEC|MBTI,true,false
chief-executives,en,200,0,true,true,true,9,O*NET|SOC|BLS|FermatMind|RIASEC|Big Five|MBTI,true,false
chief-sustainability-officers,zh-CN,0,0,false,false,false,0,,false,false
chief-sustainability-officers,en,0,0,false,false,false,0,,false,false
child-family-and-school-social-workers,zh-CN,200,0,true,true,true,11,O*NET|SOC|BLS|FermatMind|RIASEC|MBTI,true,false
child-family-and-school-social-workers,en,200,0,true,true,true,9,O*NET|SOC|BLS|FermatMind|RIASEC|Big Five|MBTI,true,false
childcare-workers,zh-CN,200,0,true,true,true,11,O*NET|SOC|BLS|FermatMind|RIASEC|MBTI,true,false
childcare-workers,en,200,0,true,true,true,9,O*NET|SOC|BLS|FermatMind|RIASEC|Big Five|MBTI,true,false
chiropractors,zh-CN,0,0,false,false,false,0,,false,false
chiropractors,en,200,0,true,true,true,9,O*NET|SOC|BLS|FermatMind|RIASEC|Big Five|MBTI,true,false
choreographers,zh-CN,200,0,true,true,true,11,O*NET|SOC|BLS|FermatMind|RIASEC|MBTI,true,false
choreographers,en,200,0,true,true,true,9,O*NET|SOC|BLS|FermatMind|RIASEC|Big Five|MBTI,true,false
civil-engineering-technicians,zh-CN,200,0,true,true,true,11,O*NET|SOC|BLS|FermatMind|RIASEC|MBTI,true,false
civil-engineering-technicians,en,0,0,false,false,false,0,,false,false
civil-engineers,zh-CN,200,0,true,true,true,11,O*NET|SOC|BLS|FermatMind|RIASEC|MBTI,true,false
civil-engineers,en,200,0,true,true,true,9,O*NET|SOC|BLS|FermatMind|RIASEC|Big Five|MBTI,true,false
claims-adjusters-appraisers-examiners-and-investigators,zh-CN,200,0,true,true,true,12,O*NET|SOC|BLS|FermatMind|RIASEC|MBTI,true,false
claims-adjusters-appraisers-examiners-and-investigators,en,200,0,true,true,true,12,O*NET|SOC|BLS|FermatMind|RIASEC|Big Five|MBTI,true,false
cleaners-of-vehicles-and-equipment,zh-CN,200,0,true,true,true,11,O*NET|SOC|BLS|FermatMind|RIASEC|MBTI,true,false
cleaners-of-vehicles-and-equipment,en,0,0,false,false,false,0,,false,false
cleaning-washing-and-metal-pickling-equipment-operators-and-tenders,zh-CN,200,0,true,true,true,11,O*NET|SOC|BLS|FermatMind|RIASEC|MBTI,true,false
cleaning-washing-and-metal-pickling-equipment-operators-and-tenders,en,200,0,true,true,true,9,O*NET|SOC|BLS|FermatMind|RIASEC|Big Five|MBTI,true,false
clergy,zh-CN,0,0,false,false,false,0,,false,false
clergy,en,200,0,true,true,true,9,O*NET|SOC|BLS|FermatMind|RIASEC|Big Five|MBTI,true,false
climate-change-policy-analysts,zh-CN,200,0,true,true,true,11,O*NET|SOC|BLS|FermatMind|RIASEC|MBTI,true,false
climate-change-policy-analysts,en,0,0,false,false,false,0,,false,false
clinical-and-counseling-psychologists,zh-CN,200,0,true,true,true,11,O*NET|SOC|BLS|FermatMind|RIASEC|MBTI,true,false
clinical-and-counseling-psychologists,en,200,0,true,true,true,9,O*NET|SOC|BLS|FermatMind|RIASEC|Big Five|MBTI,true,false
clinical-data-managers,zh-CN,200,0,true,true,true,11,O*NET|SOC|BLS|FermatMind|RIASEC|MBTI,true,false
clinical-data-managers,en,200,0,true,true,true,9,O*NET|SOC|BLS|FermatMind|RIASEC|Big Five|MBTI,true,false
clinical-laboratory-technologists-and-technicians,zh-CN,0,0,false,false,false,0,,false,false
clinical-laboratory-technologists-and-technicians,en,200,0,true,true,true,12,O*NET|SOC|BLS|FermatMind|RIASEC|Big Five|MBTI,true,false
clinical-neuropsychologists,zh-CN,200,0,true,true,true,11,O*NET|SOC|BLS|FermatMind|RIASEC|MBTI,true,false
clinical-neuropsychologists,en,200,0,true,true,true,9,O*NET|SOC|BLS|FermatMind|RIASEC|Big Five|MBTI,true,false
clinical-nurse-specialists,zh-CN,200,0,true,true,true,11,O*NET|SOC|BLS|FermatMind|RIASEC|MBTI,true,false
clinical-nurse-specialists,en,200,0,true,true,true,9,O*NET|SOC|BLS|FermatMind|RIASEC|Big Five|MBTI,true,false
clinical-research-coordinators,zh-CN,0,0,false,false,false,0,,false,false
clinical-research-coordinators,en,200,0,true,true,true,9,O*NET|SOC|BLS|FermatMind|RIASEC|Big Five|MBTI,true,false
coaches-and-scouts,zh-CN,200,0,true,true,true,12,O*NET|SOC|BLS|FermatMind|RIASEC|MBTI,true,false
coaches-and-scouts,en,200,0,true,true,true,12,O*NET|SOC|BLS|Bureau of Labor Statistics|FermatMind|RIASEC|Big Five|MBTI,true,false
coating-painting-and-spraying-machine-setters-operators-and-tenders,zh-CN,0,0,false,false,false,0,,false,false
coating-painting-and-spraying-machine-setters-operators-and-tenders,en,200,0,true,true,true,12,O*NET|SOC|BLS|Bureau of Labor Statistics|FermatMind|RIASEC|Big Five|MBTI,true,false
coil-winders-tapers-and-finishers,zh-CN,200,0,true,true,true,12,O*NET|SOC|BLS|FermatMind|RIASEC|MBTI,true,false
coil-winders-tapers-and-finishers,en,200,0,true,true,true,12,O*NET|SOC|BLS|Bureau of Labor Statistics|FermatMind|RIASEC|Big Five|MBTI,true,false
coin-vending-and-amusement-machine-servicers-and-repairers,zh-CN,200,0,true,true,true,12,O*NET|SOC|BLS|FermatMind|RIASEC|MBTI,true,false
coin-vending-and-amusement-machine-servicers-and-repairers,en,200,0,true,true,true,12,O*NET|SOC|BLS|Bureau of Labor Statistics|FermatMind|RIASEC|Big Five|MBTI,true,false
command-and-control-center-officers,zh-CN,200,0,true,true,true,12,O*NET|SOC|BLS|FermatMind|RIASEC|MBTI,true,false
command-and-control-center-officers,en,0,0,false,false,false,0,,false,false
command-and-control-center-specialists,zh-CN,200,0,true,true,true,12,O*NET|SOC|BLS|FermatMind|RIASEC|MBTI,true,false
command-and-control-center-specialists,en,200,0,true,true,true,12,O*NET|SOC|BLS|Bureau of Labor Statistics|FermatMind|RIASEC|Big Five|MBTI,true,false
commercial-and-industrial-designers,zh-CN,200,0,true,true,true,12,O*NET|SOC|BLS|FermatMind|RIASEC|MBTI,true,false
commercial-and-industrial-designers,en,0,0,false,false,false,0,,false,false
commercial-divers,zh-CN,0,0,false,false,false,0,,false,false
commercial-divers,en,200,0,true,true,true,12,O*NET|SOC|BLS|Bureau of Labor Statistics|FermatMind|RIASEC|Big Five|MBTI,true,false
commercial-pilots,zh-CN,200,0,true,true,true,12,O*NET|SOC|BLS|FermatMind|RIASEC|MBTI,true,false
commercial-pilots,en,200,0,true,true,true,12,O*NET|SOC|BLS|Bureau of Labor Statistics|FermatMind|RIASEC|Big Five|MBTI,true,false
communications-teachers-postsecondary,zh-CN,0,0,false,false,false,0,,false,false
communications-teachers-postsecondary,en,0,0,false,false,false,0,,false,false
community-health-workers,zh-CN,0,0,false,false,false,0,,false,false
community-health-workers,en,200,0,true,true,true,12,O*NET|SOC|BLS|Bureau of Labor Statistics|FermatMind|RIASEC|Big Five|MBTI,true,false
compensation-and-benefits-managers,zh-CN,0,0,false,false,false,0,,false,false
compensation-and-benefits-managers,en,200,0,true,true,true,6,O*NET|SOC|BLS|Bureau of Labor Statistics|FermatMind|RIASEC|Big Five|MBTI,true,false
compensation-benefits-and-job-analysis-specialists,zh-CN,200,0,true,true,true,9,O*NET|SOC|BLS|FermatMind|RIASEC|MBTI,true,false
compensation-benefits-and-job-analysis-specialists,en,0,0,false,false,false,0,,false,false
compliance-managers,zh-CN,0,0,false,false,false,0,,false,false
compliance-managers,en,200,0,true,true,true,12,O*NET|SOC|BLS|Bureau of Labor Statistics|FermatMind|RIASEC|Big Five|MBTI,true,false
compliance-officers,zh-CN,0,0,false,false,false,0,,false,false
compliance-officers,en,200,0,true,true,true,7,O*NET|SOC|BLS|FermatMind|RIASEC|Big Five|MBTI,true,false
computer-and-information-research-scientists,zh-CN,0,0,false,false,false,0,,false,false
computer-and-information-research-scientists,en,200,0,true,true,true,12,O*NET|SOC|BLS|Bureau of Labor Statistics|FermatMind|RIASEC|Big Five|MBTI,true,false
computer-and-information-systems-managers,zh-CN,200,0,true,true,true,12,O*NET|SOC|BLS|FermatMind|RIASEC|MBTI,true,false
computer-and-information-systems-managers,en,200,0,true,true,true,12,O*NET|SOC|BLS|Bureau of Labor Statistics|FermatMind|RIASEC|Big Five|MBTI,true,false
computer-hardware-engineers,zh-CN,200,0,true,true,true,9,O*NET|BLS|FermatMind|RIASEC|MBTI,true,false
computer-hardware-engineers,en,200,0,true,true,true,7,O*NET|SOC|BLS|FermatMind|RIASEC|Big Five|MBTI,true,false
computer-network-architects,zh-CN,200,0,true,true,true,12,O*NET|SOC|BLS|FermatMind|RIASEC|MBTI,true,false
computer-network-architects,en,200,0,true,true,true,12,O*NET|SOC|BLS|Bureau of Labor Statistics|FermatMind|RIASEC|Big Five|MBTI,true,false
computer-network-support-specialists,zh-CN,200,0,true,true,true,12,O*NET|SOC|BLS|FermatMind|RIASEC|MBTI,true,false
computer-network-support-specialists,en,200,0,true,true,true,12,O*NET|SOC|BLS|Bureau of Labor Statistics|FermatMind|RIASEC|Big Five|MBTI,true,false
computer-numerically-controlled-tool-operators,zh-CN,0,0,false,false,false,0,,false,false
computer-numerically-controlled-tool-operators,en,200,0,true,true,true,12,O*NET|SOC|BLS|Bureau of Labor Statistics|FermatMind|RIASEC|Big Five|MBTI,true,false
computer-numerically-controlled-tool-programmers,zh-CN,200,0,true,true,true,12,O*NET|SOC|BLS|FermatMind|RIASEC|MBTI,true,false
computer-numerically-controlled-tool-programmers,en,0,0,false,false,false,0,,false,false
computer-programmers,zh-CN,200,0,true,true,true,9,O*NET|BLS|FermatMind|RIASEC|MBTI,true,false
computer-programmers,en,200,0,true,true,true,7,O*NET|BLS|FermatMind|RIASEC|Big Five|MBTI,true,false
computer-science-teachers-postsecondary,zh-CN,200,0,true,true,true,12,O*NET|SOC|BLS|FermatMind|RIASEC|MBTI,true,false
computer-science-teachers-postsecondary,en,200,0,true,true,true,12,O*NET|SOC|BLS|Bureau of Labor Statistics|FermatMind|RIASEC|Big Five|MBTI,true,false
computer-support-specialists,zh-CN,200,0,true,true,true,12,O*NET|SOC|BLS|FermatMind|RIASEC|MBTI,true,false
computer-support-specialists,en,200,0,true,true,true,12,O*NET|SOC|BLS|Bureau of Labor Statistics|FermatMind|RIASEC|Big Five|MBTI,true,false
computer-systems-analysts,zh-CN,200,0,true,true,true,12,O*NET|SOC|BLS|FermatMind|RIASEC|MBTI,true,false
computer-systems-analysts,en,200,0,true,true,true,12,O*NET|SOC|BLS|Bureau of Labor Statistics|FermatMind|RIASEC|Big Five|MBTI,true,false
computer-systems-engineers-architects,zh-CN,0,0,false,false,false,0,,false,false
computer-systems-engineers-architects,en,200,0,true,true,true,12,O*NET|SOC|BLS|Bureau of Labor Statistics|FermatMind|RIASEC|Big Five|MBTI,true,false
computer-automated-teller-and-office-machine-repairers,zh-CN,0,0,false,false,false,0,,false,false
computer-automated-teller-and-office-machine-repairers,en,0,0,false,false,false,0,,false,false
concierges,zh-CN,0,0,false,false,false,0,,false,false
concierges,en,0,0,false,false,false,0,,false,false
conservation-scientists,zh-CN,200,0,true,true,true,12,O*NET|SOC|BLS|FermatMind|RIASEC|MBTI,true,false
conservation-scientists,en,0,0,false,false,false,0,,false,false
construction-and-building-inspectors,zh-CN,200,0,true,true,true,12,O*NET|SOC|BLS|FermatMind|RIASEC|MBTI,true,false
construction-and-building-inspectors,en,200,0,true,true,true,12,O*NET|SOC|BLS|Bureau of Labor Statistics|FermatMind|RIASEC|Big Five|MBTI,true,false
construction-equipment-operators,zh-CN,0,0,false,false,false,0,,false,false
construction-equipment-operators,en,200,0,true,true,true,12,O*NET|SOC|BLS|FermatMind|RIASEC|Big Five|MBTI,true,false
construction-laborers,zh-CN,200,0,true,true,true,12,O*NET|SOC|BLS|FermatMind|RIASEC|MBTI,true,false
construction-laborers,en,0,0,false,false,false,0,,false,false
construction-laborers-and-helpers,zh-CN,0,0,false,false,false,0,,false,false
construction-laborers-and-helpers,en,200,0,true,true,true,12,O*NET|SOC|BLS|FermatMind|RIASEC|Big Five|MBTI,true,false
construction-managers,zh-CN,200,0,true,true,true,12,O*NET|SOC|BLS|FermatMind|RIASEC|MBTI,true,false
construction-managers,en,200,0,true,true,true,12,O*NET|SOC|BLS|Bureau of Labor Statistics|FermatMind|RIASEC|Big Five|MBTI,true,false
continuous-mining-machine-operators,zh-CN,200,0,true,true,true,12,O*NET|SOC|BLS|FermatMind|RIASEC|MBTI,true,false
continuous-mining-machine-operators,en,200,0,true,true,true,12,O*NET|SOC|BLS|Bureau of Labor Statistics|FermatMind|RIASEC|Big Five|MBTI,true,false
control-and-valve-installers-and-repairers-except-mechanical-door,zh-CN,200,0,true,true,true,12,O*NET|SOC|BLS|FermatMind|RIASEC|MBTI,true,false
control-and-valve-installers-and-repairers-except-mechanical-door,en,200,0,true,true,true,12,O*NET|SOC|BLS|Bureau of Labor Statistics|FermatMind|RIASEC|Big Five|MBTI,true,false
conveyor-operators-and-tenders,zh-CN,200,0,true,true,true,12,O*NET|SOC|BLS|FermatMind|RIASEC|MBTI,true,false
conveyor-operators-and-tenders,en,200,0,true,true,true,12,O*NET|SOC|BLS|Bureau of Labor Statistics|FermatMind|RIASEC|Big Five|MBTI,true,false
cooks,zh-CN,200,0,true,true,true,12,O*NET|SOC|BLS|FermatMind|RIASEC|MBTI,true,false
cooks,en,200,0,true,true,true,12,O*NET|SOC|BLS|FermatMind|RIASEC|Big Five|MBTI,true,false
cooks-fast-food,zh-CN,200,0,true,true,true,12,O*NET|SOC|BLS|FermatMind|RIASEC|MBTI,true,false
cooks-fast-food,en,200,0,true,true,true,12,O*NET|SOC|BLS|Bureau of Labor Statistics|FermatMind|RIASEC|Big Five|MBTI,true,false
